Code;Txt_francais;D/W;Confiance;Justification
2535;2535 J'étais dans ce grand immeuble délabré où se trouvaient ces petits appartements qui étaient dans des conditions assez mauvaises. Et ensuite, après être entré dans certains d'entre eux, pour les voir comme si je devais en acheter un, j'ai commencé à entendre dans un couloir extérieur à une de ces maisons quelques voix familières. En effet ensuite je suis entré dans cette sorte de ruelle, comme si c'était d'une petite ville marocaine, donc très animée, même si les atmosphères étaient toujours très sombres, et là je me suis déplacé avec ces amis, avec lesquels cependant il n'y avait pas particulièrement de feeling, enfin, pas une bonne sensation. Nous étions tous très chacun pour soi. Et ensuite je me suis retrouvé ici sous chez moi, le décor était très détaillé et j'étais sous la pluie, sans parapluie ni rien ici où se trouve une fontaine publique. En pratique j'attendais mon père qui cependant n'arrivait pas, et à un certain moment j'allais allumer et éteindre ces lumières de la fontaine et avec quelques personnes autour qui étaient des mendiants, qui faisaient des bruits d'approbation ou non selon que j'allume ou éteigne la lumière. Et puis j'ai réussi à aller au-delà du petit pont qui se trouve ici entre [PLACE1] et [PLACE2]. Et en arrivant à la hauteur du bureau de tabac de [PLACE2] j'ai trouvé mon cousin [NAME1] et avec lui enfin je me suis arrêté à bavarder sur la prononciation de certains mots.;;;
2536;2536 Je suis à [PLACE1], il pleut, temps maussade et gris, je suis à la maison, la leçon avec [NAME1] commence bientôt, et j'ai pensé que j'aurais au moins dû utiliser ce quart d'heure avant la leçon de [NAME1] pour écrire un peu de la review que je suis en train d'écrire avec [NAME2] mais au lieu de ça je n'en ai pas eu envie et donc j'ai glandé sur internet fondamentalement, donc very bad. Très mal de ma part mais c'est comme ça, ce n'est pas non plus un gros problème voilà, du stress oui mais comme toujours, jusqu'à un certain point et voilà maintenant commence la leçon avec [NAME1] et c'est tout.;;;
2537;2537 Mon papa était dans le lit avec ma maman, les meubles étaient différents. Et il se levait, allait aux toilettes et se sentait mal et moi j'essayais de le consoler.;;;
2538;2538 Je lavais justement des fruits, en particulier, justement, ces cerises très rouges.;;;
2539;2539 C'était un dimanche après-midi tranquille. Nous sommes sortis, avons fait une promenade. Rien de spécial.;;;
2540;2540 J'étais comme maintenant à l'ordinateur, au travail, et en particulier, je répondais à quelques e-mails avec des collègues de [PLACE1] où je dois aller la semaine prochaine pour donner un cours. Et voilà, donc le moral était assez bon, un peu pour ça, parce que je suis content d'aller à [PLACE1], dans une ville où j'ai vécu dix ans, donc je connais très bien, ça me fait plaisir d'y retourner. Et puis en général aujourd'hui c'a été une journée pour l'instant... assez fructueuse, dans le sens où je me suis réveillé tôt et j'ai fait plein de choses : j'ai terminé une série de travaux et d'activités qui étaient restés un peu à moitié. Et donc voilà, des pensées positives et peut-être que si tout va bien il y a même une soirée en perspective ce soir.;;;
2541;2541 Il y avait peut-être des dragons.;;;
2542;2542 En ce moment je m'entraînais, donc en réalité je ne pensais à rien de particulier, si ce n'est compter les répétitions et les exercices, et penser à quel exercice je dois faire ensuite parce que maintenant je vais finir de m'entraîner. Enfin aucune pensée particulière, seulement les contingences disons ainsi.;;;
2543;2543 En réalité j'allais assez bien. Tranquille, heureuse. Bon, je viens de finir la pause après le séminaire. Nous étions allés au bar, et donc je pense que nous étions plus ou moins en train de rentrer à [INSTITUTION1] à peu près. Et heureuse, tranquille, contente aussi pour la présentation de ce matin, ça s'est bien passé, je crois. Enfin, donc une chose de moins. Et voilà. Nous étions dehors, j'étais avec d'autres personnes de mon cours. Et je répète, je me sentais tranquille, c'est tout. Enfin, tout dans la norme, assez dans la norme... disons, allez.;;;
2544;2544 Nous étions dans une sorte d'euh hall d'escalier. C'est-à-dire euh, c'était un endroit qui avait aussi un ascenseur mais nous préférions prendre les escaliers. Euh, parce qu'il y avait une sorte d'euh chaîne de télévision qui devait faire des prises de vue, mais elle avait la permission d'être sur la scène de [PLACE1] mais pas en bas dans la rue où en réalité je devais faire des interviews. Il fait nuit, il fait sombre, donc nous descendons euh, il y a pas mal de mouvement et de confusion parce que ces gens essayaient d'interviewer des personnes mais on ne comprend pas s'ils sont autorisés ou non et donc je discute avec quelqu'un, un autre collègue qui veulent savoir de moi s'ils ont l'autorisation. Et je réponds que je ne suis personne pour le savoir. Et puis nous essayons de remonter ces escaliers pour retourner dans les bureaux mais ce sont des escaliers sombres. Et je dois trouver les lumières pour les allumer. Et nous montons. Nous n'arriverons jamais. Et puis il y a une grande euh sorte d'angoisse ainsi qui me secoue parce que j'entends dire par d'autres chefs que euh ils veulent me mettre comme secrétaire de compagnie, ce qui en réalité euh le son semble beau d'une belle chose mais en réalité diminuerait tout le travail que j'ai fait au fil des années.;;;
2545;2545 Je viens de rentrer à la maison. Je suis d'abord passée chez mon petit ami, je suis passée le prendre car il dort chez moi. En réalité je pensais à comment m'organiser pour demain, quel train prendre. Je suis tranquille.;;;
2546;2546 C'était une journée ensoleillée, j'étais dehors. J'ai parlé avec des personnes.;;;
2547;2547 Cet après-midi, bof. Je suis un peu fatiguée. C'est une mauvaise journée, grise... donc ça ne fait qu'augmenter un peu la fatigue. Et voilà, j'ai cuisiné jusqu'à maintenant, donc je me repose, je regarde un peu de choses, un peu de courrier, et je ne fais rien. Je prends une pause, je me prends juste une belle pause de deux heures pour moi.;;;
2548;2548 J'entrais dans un établissement qui était une sorte de cave à vins. J'entre parce que je voulais manger quelque chose et à peine assis devant le comptoir, il y a un monsieur derrière le comptoir avec les cheveux blancs, les lunettes, d'environ soixante ans, qui me donne une mozzarella frite. Je commence à la manger et il est très gentil et cordial, et pendant que je mange cette mozzarella frite, il parle avec d'autres personnes. Pendant que je mangeais j'étais un peu inconfortable et j'avais un peu de mal à manger. Et dans le même temps, il parlait avec d'autres personnes : il parlait de l'état de santé d'une troisième personne. Mais il disait que cette personne avait quand même subi une opération, malgré cela elle allait maintenant bien et pouvait continuer sa vie. Et dans le même temps, pendant que je mangeais, à ma droite il y avait une autre personne, un garçon. Et par erreur j'ai empiété sur son espace sur le comptoir et donc je me suis excusé et je me suis un peu décalé, et pendant que je faisais ça je me suis rendu compte que je n'étais pas assis sur un tabouret, sur une chaise, mais j'étais assis sur une sorte, disons, de petite barrière en bois qui était attachée au comptoir et se déplaçait à droite et à gauche. Et ensuite, le monsieur qui m'a servi s'en va, laisse sa place à une dame. Je me rends compte qu'il est midi et demi, et quelqu'un dit qu'il y a de la circulation dans la rue et cette information m'intéresse parce que moi je m'étais arrêté : en réalité, mon objectif était de voyager, je devais aller quelque part. Et à ce moment-là je m'étais arrêté pour manger et j'ai découvert que pendant le trajet il y aurait eu de la circulation.;;;
2549;"2549 J'étais d'abord avec une amie dans une ville, c'est-à-dire qui n'existe pas, et puis soudainement, euh, comme si cette ville s'était transformée en un monde dystopique, sombre, ténébreux dans lequel, euh, je savais que j'aurais eu la capacité, pendant un certain temps de voler, peut-être, et puis cependant je serais morte ainsi que ma famille, c'est-à-dire, euh, par rapport à mon amie, c'est justement ma famille qui a pris le relais. Et donc nous étions dans une pièce moi et ma famille, euh, c'était la pièce d'une sorte de petite maison, mais constituée d'un studio, et puis, euh, donc dans l'unique pièce, et puis de la fenêtre nous voyions toutes d'autres petites maisons identiques presque toutes éteintes et certaines avec la lumière allumée à l'intérieur ; et rien, euh, quand quelqu'un frappait à la porte nous le tuions, j'avais la pensée de la mort imminente voilà.";;;
2550;2550 Alors j'étais dans un fort état d'anxiété parce que mon vélo est tombé en panne et donc j'ai commencé à penser à différentes façons d'essayer de ramener les courses à la maison vu que j'étais assez loin. Et cependant à dire la vérité avant que cette chose-là se produise j'étais tranquille et aussi assez heureuse parce que j'avais remis les clés à ma propriétaire et j'avais fait plusieurs choses pendant la journée qui m'avaient satisfaite. Et puis j'ai reçu le message justement et j'ai enregistré pendant que je descendais et que j'essayais de comprendre comment rentrer à la maison.;;;
2551;2551 Une sorte de Squid Game, mais plus détendu, où l'on pouvait se promener et faire ce qu'on voulait, et ça s'est terminé par une fête à la piscine. Et elle a été mise en confinement et donc il fallait rester là-dedans pendant plein de jours. Il y avait ces jeux, il y a quelque chose avec la danse. Et puis, une fois que c'était fini, ils ne te tuaient pas. Ils étaient très très méchants mais ils ne tuaient pas les gens, donc c'est mieux. Et puis tu pouvais un peu te promener dans cet immeuble et tu étais avec les gens. Puis ça est devenu une fête à la piscine. Avant il y avait aussi quelque chose à la montagne, à la campagne et puis ça est devenu cette fête à la piscine. Puis le courant est tombé et à ce moment-là personne ne pouvait plus sortir et à partir de ce moment-là justement nous étions tous en confinement et alors les gens se sont fait envoyer des assiettes, des verres pour pouvoir manger là et il y avait des personnes que je connaissais, des camarades de classe du lycée et Lapo Elkann et une fois que les assiettes en plastique sont arrivées nous avons décidé de les jeter toutes dans la piscine.;;;
2552;2552 Le mariage de mon frère et seulement quelques images éparses. Eh bien, j'étais heureux/heureuse.;;;
